"label","value","chain","chainValue","parentLabel","parentValue","gasUSD","gasUSDPctChange","transactions","transactionsPctChange","activeAddresses","activeAddressesPctChange"
"0xfb84279c48d42258907f1fcf7242fbb71dddb29e","0xfb84279c48d42258907f1fcf7242fbb71dddb29e","Ethereum","ethereum","","","6.881331870154675","","4","","3",""
"0xdc9befa9f02935e818f76061dc8c853bbc7af969","0xdc9befa9f02935e818f76061dc8c853bbc7af969","Ethereum","ethereum","","","6.87959036354621","","3","","3",""
"0xde4d3a245d2b61bea2cbd216581e2ded65ec9504","0xde4d3a245d2b61bea2cbd216581e2ded65ec9504","Ethereum","ethereum","","","6.877020477620606","37.39764360281892","2","100.000000","1","0.000000"
"0xbf8a137539a83a06cd30de7000467e130685a1e4","0xbf8a137539a83a06cd30de7000467e130685a1e4","Ethereum","ethereum","","","6.875527295185215","635.3309518854824","4","300.000000","1","0.000000"
"0xc79e125bc915b643063b00247a953d81b8b5bd29","0xc79e125bc915b643063b00247a953d81b8b5bd29","Ethereum","ethereum","","","6.874527792512971","566.2469944219191","5","66.666667","2","100.000000"
"0x6c405b2a4f780728becf1ce900256e51b9a76e70","0x6c405b2a4f780728becf1ce900256e51b9a76e70","Ethereum","ethereum","","","6.874213606241893","","3","","1",""
"0xaff9c638dcb4d2b351b052d4ae42a9083ed98789","0xaff9c638dcb4d2b351b052d4ae42a9083ed98789","Ethereum","ethereum","","","6.873862914658808","1173.999254453674","9","350.000000","3","50.000000"
"0xa1a547358a9ca8e7b320d7742729e3334ad96546","0xa1a547358a9ca8e7b320d7742729e3334ad96546","Ethereum","ethereum","","","6.873527916762509","213.53224834941597","11","37.500000","3","-25.000000"
"0x7364a0f792e073814b426c918bf72792575b6c18","0x7364a0f792e073814b426c918bf72792575b6c18","Ethereum","ethereum","","","6.872763201848176","","6","","2",""
"0x655cdba41ec798846717e930c5d2a99a0f567e8f","0x655cdba41ec798846717e930c5d2a99a0f567e8f","Ethereum","ethereum","","","6.871502454677918","","4","","1",""
"0x93110aaa7811303bba589645cd981db2cb825528","0x93110aaa7811303bba589645cd981db2cb825528","Ethereum","ethereum","","","6.871456517701274","","4","","2",""
"0x47a799b28ecdc47349c50e72d61366eec97d3b5e","0x47a799b28ecdc47349c50e72d61366eec97d3b5e","Ethereum","ethereum","","","6.870794383313141","","6","","1",""
"0x038ad4ff99b23f54ef33787c13e28fe07228980f","0x038ad4ff99b23f54ef33787c13e28fe07228980f","Ethereum","ethereum","","","6.869391733880457","","5","","3",""
"0x2a5091cb5be7da007e30dd6b4f42e3950b46b477","0x2a5091cb5be7da007e30dd6b4f42e3950b46b477","Ethereum","ethereum","","","6.869335001352459","286.7244473711178","7","16.666667","1","0.000000"
"0x0b5fcb31b62657ff430e31fe2634a0d0480468c0","0x0b5fcb31b62657ff430e31fe2634a0d0480468c0","Ethereum","ethereum","","","6.8680412000830735","568.3073298870203","4","33.333333","2","-33.333333"
"0x27ba9265a53fba792596f4e08a9c1b640a68de24","0x27ba9265a53fba792596f4e08a9c1b640a68de24","Ethereum","ethereum","","","6.866926886129474","","5","","5",""
"0x4b520eeb4bfaf62729f3b54e1ed68210f52cf37e","0x4b520eeb4bfaf62729f3b54e1ed68210f52cf37e","Ethereum","ethereum","","","6.866813746592584","1929.98699724144","9","800.000000","4","300.000000"
"0xf9e7e982f863fb818154b4dafe44ab368dd8db87","0xf9e7e982f863fb818154b4dafe44ab368dd8db87","Ethereum","ethereum","","","6.865650395035083","115.3972821496844","7","-46.153846","1","0.000000"
"0x3446420afc30f8d7bf4b6650c6f7bc3257099016","0x3446420afc30f8d7bf4b6650c6f7bc3257099016","Ethereum","ethereum","","","6.864855609857687","2947.3122274420957","6","500.000000","5","400.000000"
"0xee36ba90105f5f1d2cfffeae2c5752ec4cc34a97","0xee36ba90105f5f1d2cfffeae2c5752ec4cc34a97","Ethereum","ethereum","","","6.863443432890864","","5","","2",""
"0xf087845aec8253bfe370034533b2deeb6fe77276","0xf087845aec8253bfe370034533b2deeb6fe77276","Ethereum","ethereum","","","6.861539325494716","","5","","3",""
"0x413ab17563351ff62379e0e2eddcc21a41c347e2","0x413ab17563351ff62379e0e2eddcc21a41c347e2","Ethereum","ethereum","","","6.8604024936067045","830.5602375190207","5","150.000000","1","0.000000"
"0xaadf52cdb92f4405099b590906c7228950776b62","0xaadf52cdb92f4405099b590906c7228950776b62","Ethereum","ethereum","","","6.8587999093217515","","19","","19",""
"0x61f974406ff069318f1fe76127818c1ae4d2b212","0x61f974406ff069318f1fe76127818c1ae4d2b212","Ethereum","ethereum","","","6.857613171698304","1165.115040566103","6","200.000000","1","0.000000"
"0x72fddc41ca177551ce5949c75a92b945efa04141","0x72fddc41ca177551ce5949c75a92b945efa04141","Ethereum","ethereum","","","6.856394669334893","1391.8047789921575","9","350.000000","3","50.000000"
"0xc9bdba9468873102f19dd082072c144ea78a1717","0xc9bdba9468873102f19dd082072c144ea78a1717","Ethereum","ethereum","","","6.854733573656706","444.7890365315439","6","100.000000","1","0.000000"
"0xeebd12800b56d09de9ca0c874a783adaefdcd5f9","0xeebd12800b56d09de9ca0c874a783adaefdcd5f9","Ethereum","ethereum","","","6.85264558621898","1394.768435280672","5","400.000000","4","300.000000"
"0x22de29dd32f772a4a4845fdc74e14a44089cde4e","0x22de29dd32f772a4a4845fdc74e14a44089cde4e","Ethereum","ethereum","","","6.851984373568509","","5","","2",""
"0xb407d8b6524b27f53c501a12789163cb7101c43c","0xb407d8b6524b27f53c501a12789163cb7101c43c","Ethereum","ethereum","","","6.851663371079825","","6","","1",""
"0x25f9246ed0a8179db44a31b90d73ffda954a1025","0x25f9246ed0a8179db44a31b90d73ffda954a1025","Ethereum","ethereum","","","6.851663371079825","","1","","1",""
"0x2ec4aca3c4a15c8371923f8c94d5fc737a5d0c7f","0x2ec4aca3c4a15c8371923f8c94d5fc737a5d0c7f","Ethereum","ethereum","","","6.851652783068097","","3","","3",""
"0x3137818dd9ae0bec80a2e8cb0051d0c2802e42ff","0x3137818dd9ae0bec80a2e8cb0051d0c2802e42ff","Ethereum","ethereum","","","6.850310359810622","414.08662541890834","8","60.000000","1","0.000000"
"0xd4f8ea82c2ef498dbfee1fa379570cf81ab5edf5","0xd4f8ea82c2ef498dbfee1fa379570cf81ab5edf5","Ethereum","ethereum","","","6.850183507143987","","3","","2",""
"0x8485e4e37d365a3d0144c382a96291e989f48767","0x8485e4e37d365a3d0144c382a96291e989f48767","Ethereum","ethereum","","","6.849949314724386","756.5431864531586","5","66.666667","3","200.000000"
"0x9627087c07d5ef5af4643f7bf6aca06164d518ef","0x9627087c07d5ef5af4643f7bf6aca06164d518ef","Ethereum","ethereum","","","6.849733864765213","","6","","3",""
"0x90b4e9de5dbf34c5256b0d1b191dc54c91161c7d","0x90b4e9de5dbf34c5256b0d1b191dc54c91161c7d","Ethereum","ethereum","","","6.848287359332068","636.9664550650463","7","133.333333","7","133.333333"
"0x7406cb57f31fef4a5d8b82de9734d37c6e91bc87","0x7406cb57f31fef4a5d8b82de9734d37c6e91bc87","Ethereum","ethereum","","","6.847925000994978","2058.761123844548","7","600.000000","2","100.000000"
"0xf72f1a236d94e06d4e733d448c1c37304fe15543","0xf72f1a236d94e06d4e733d448c1c37304fe15543","Ethereum","ethereum","","","6.846039627636424","1487.260029271107","4","300.000000","1","0.000000"
"0x03ed1a973e17bb3ad970c31006c4f834c17608ae","0x03ed1a973e17bb3ad970c31006c4f834c17608ae","Ethereum","ethereum","","","6.8455581230038725","203.97628094475297","7","16.666667","2","0.000000"
"0x36b683acde2a02d0de3bcab8c42a3e495e92b3ed","0x36b683acde2a02d0de3bcab8c42a3e495e92b3ed","Ethereum","ethereum","","","6.845503789485773","","4","","1",""
"0xdbbbf75ea284b543a74ca4451feef78cb09923d3","0xdbbbf75ea284b543a74ca4451feef78cb09923d3","Ethereum","ethereum","","","6.844882480138426","","5","","5",""
"0x8ab69c1ae9e58ca0e7610fa5e4af3167ad331e84","0x8ab69c1ae9e58ca0e7610fa5e4af3167ad331e84","Ethereum","ethereum","","","6.844432726791448","","4","","2",""
"0xb6876e72406d4dd29a67dec728d72c6b346bc129","0xb6876e72406d4dd29a67dec728d72c6b346bc129","Ethereum","ethereum","","","6.843620739009673","","3","","1",""
"0xf90ba993426129104b767d9a782de4989cc4ba18","0xf90ba993426129104b767d9a782de4989cc4ba18","Ethereum","ethereum","","","6.842878800508144","","2","","1",""
"0x3d2e70a32b34aea82d51c08b6a49e13201e48b21","0x3d2e70a32b34aea82d51c08b6a49e13201e48b21","Ethereum","ethereum","","","6.8426339301502805","","4","","1",""
"0x0638ae982743e21a203aec4fa3e7314478225ca3","0x0638ae982743e21a203aec4fa3e7314478225ca3","Ethereum","ethereum","","","6.8417528205600355","","2","","2",""
"0x25c977a03cb43b57c9d5f9511c9dcb729014ac43","0x25c977a03cb43b57c9d5f9511c9dcb729014ac43","Ethereum","ethereum","","","6.840939545396094","892.3625713769519","4","100.000000","1","0.000000"
"0x95ad8360fe25bc9fb573d10b42f76f1bf34669af","0x95ad8360fe25bc9fb573d10b42f76f1bf34669af","Ethereum","ethereum","","","6.839008966967671","","5","","4",""
"0x949e6dd4f97ec657ae9e9cb22c04d27ac083f15c","0x949e6dd4f97ec657ae9e9cb22c04d27ac083f15c","Ethereum","ethereum","","","6.838403075517711","","4","","4",""
"0x4b88eab793d9715289bacbfccca26056c31cc8ad","0x4b88eab793d9715289bacbfccca26056c31cc8ad","Ethereum","ethereum","","","6.838053298825848","285.3984204018944","7","40.000000","1","0.000000"
"0x83c9e216027668398a95181d1dd6439cd92a8fbb","0x83c9e216027668398a95181d1dd6439cd92a8fbb","Ethereum","ethereum","","","6.835953896148773","","6","","6",""
"0x698c25abe7f710cbbbb2b34b0d24eb7c2f7437c1","0x698c25abe7f710cbbbb2b34b0d24eb7c2f7437c1","Ethereum","ethereum","","","6.8358856473219465","","16","","3",""
"0x1fae4d9d2662a9b24d074df998954497cfdc8205","0x1fae4d9d2662a9b24d074df998954497cfdc8205","Ethereum","ethereum","","","6.835795876530526","411.05856084422413","6","100.000000","2","0.000000"
"0x1f32e37db880930ef42727fa06b26ba407551ad6","0x1f32e37db880930ef42727fa06b26ba407551ad6","Ethereum","ethereum","","","6.83525669546246","2353.5781890993144","9","800.000000","6","500.000000"
"0x0b416866fc487deb0db0ee9d1abaf5778446c6f0","0x0b416866fc487deb0db0ee9d1abaf5778446c6f0","Ethereum","ethereum","","","6.8338060255962","","5","","5",""
"0x3eb81b24f5c89fe0119998bb8772413d32fec77c","0x3eb81b24f5c89fe0119998bb8772413d32fec77c","Ethereum","ethereum","","","6.832416908725152","2336.9450336364475","6","500.000000","2","100.000000"
"0xa5b61b6fc1c899cf4e364274ff8f7438ab84f8d6","0xa5b61b6fc1c899cf4e364274ff8f7438ab84f8d6","Ethereum","ethereum","","","6.831164686794152","","4","","1",""
"0x9beef23de2e5b59e07f5374372a49799e3057002","0x9beef23de2e5b59e07f5374372a49799e3057002","Ethereum","ethereum","","","6.830595148995162","816.0792098067054","7","250.000000","3","50.000000"
"0x4df3ad50e3e4f8bd0d6b3152e03f8ccee53da423","0x4df3ad50e3e4f8bd0d6b3152e03f8ccee53da423","Ethereum","ethereum","","","6.827960136352788","","9","","2",""
"0xb4d66519550c71670175cf66cb79944820eb8ccd","0xb4d66519550c71670175cf66cb79944820eb8ccd","Ethereum","ethereum","","","6.8269871349129385","229.39152182107017","6","50.000000","2","0.000000"
"0xfa2d59ebf2f087c7bcaa684d08be74a633bbb215","0xfa2d59ebf2f087c7bcaa684d08be74a633bbb215","Ethereum","ethereum","","","6.826868304157416","","6","","6",""
"0x777032e27e42380bd91f5b1d6678e00187f17a2d","0x777032e27e42380bd91f5b1d6678e00187f17a2d","Ethereum","ethereum","","","6.825725548884579","1759.0116228328695","4","300.000000","2","100.000000"
"0xacf721e8149c9128a595981949d05b14fcc37290","0xacf721e8149c9128a595981949d05b14fcc37290","Ethereum","ethereum","","","6.825230111855637","","4","","2",""
"0xd0601c21e7c916ebadb07ba40991178f86d4c2b3","0xd0601c21e7c916ebadb07ba40991178f86d4c2b3","Ethereum","ethereum","","","6.825173803193964","","3","","1",""
"0x34c3188c80a8d185cd98c0aeaf4c7e88a9925028","0x34c3188c80a8d185cd98c0aeaf4c7e88a9925028","Ethereum","ethereum","","","6.824370723107502","728.667367475137","5","66.666667","1","-50.000000"
"0xacf066f346b3d2284faf873102b0065ff911dfae","0xacf066f346b3d2284faf873102b0065ff911dfae","Ethereum","ethereum","","","6.823529503182446","","2","","2",""
"0xd5ac8b4cb152834e174bdc1651b8aa397d9e2911","0xd5ac8b4cb152834e174bdc1651b8aa397d9e2911","Ethereum","ethereum","","","6.821534659999466","","5","","1",""
"0x868127cbecb626728f440a9139104f43119d7201","0x868127cbecb626728f440a9139104f43119d7201","Ethereum","ethereum","","","6.818780552992117","","10","","2",""
"0x6f0dcab39a1e771003ba7437f4e8f1e9558444fa","0x6f0dcab39a1e771003ba7437f4e8f1e9558444fa","Ethereum","ethereum","","","6.818700101635398","","4","","4",""
"0x27df8ffdde6204003beaed6cf85de816da6bfb7c","0x27df8ffdde6204003beaed6cf85de816da6bfb7c","Ethereum","ethereum","","","6.816158115287488","1249.7405030907846","6","200.000000","1","0.000000"
"0xe231c11b7bb73937d8893fb2052c20390f87d25b","0xe231c11b7bb73937d8893fb2052c20390f87d25b","Ethereum","ethereum","","","6.815290366467608","","5","","4",""
"0x40e1bf13f760c78ce5e8bbffa5542b5ef2969266","0x40e1bf13f760c78ce5e8bbffa5542b5ef2969266","Ethereum","ethereum","","","6.815148259550758","","5","","2",""
"0xd979c66d5ecaecd5a895dad6c2c1075f39c1932d","0xd979c66d5ecaecd5a895dad6c2c1075f39c1932d","Ethereum","ethereum","","","6.812206502198795","","7","","4",""
"0xb9d74959739393e1ac26e513b81787b1885897e6","0xb9d74959739393e1ac26e513b81787b1885897e6","Ethereum","ethereum","","","6.8117710697811065","","7","","7",""
"0x140b32b3b32af269142358e2fbef91a78e6baef4","0x140b32b3b32af269142358e2fbef91a78e6baef4","Ethereum","ethereum","","","6.8116729069909425","","4","","1",""
"0xed44c4177170e35cdb5b00fa1f73d751278d3e49","0xed44c4177170e35cdb5b00fa1f73d751278d3e49","Ethereum","ethereum","","","6.810929174776087","2760.1313781335502","11","1000.000000","3","200.000000"
"0xfade091628f4adac0efbf8c318c81c692b7cee97","0xfade091628f4adac0efbf8c318c81c692b7cee97","Ethereum","ethereum","","","6.808851068786026","","6","","6",""
"0x1f2f43579806ee4f9fa29ee6e721ab466ce8ec66","0x1f2f43579806ee4f9fa29ee6e721ab466ce8ec66","Ethereum","ethereum","","","6.808427107337955","","7","","1",""
"0x178a70780e7d53a76ee25c61db158bf17e33ab79","0x178a70780e7d53a76ee25c61db158bf17e33ab79","Ethereum","ethereum","","","6.80842373389737","1000.984552893895","4","100.000000","1","0.000000"
"0x3a415bd2d7cffa4effa13c828dfca8ecd1f5b80a","0x3a415bd2d7cffa4effa13c828dfca8ecd1f5b80a","Ethereum","ethereum","","","6.804991540325824","2941.4893092953166","5","400.000000","1","0.000000"
"0xe0fa306e19635c0d9b07ae302d355b30fe9ce2e0","0xe0fa306e19635c0d9b07ae302d355b30fe9ce2e0","Ethereum","ethereum","","","6.803372265363263","","6","","6",""
"0x36d5403368dd9858dc36fc68e1b3ab9df4ac6037","0x36d5403368dd9858dc36fc68e1b3ab9df4ac6037","Ethereum","ethereum","","","6.803108924509209","","2","","2",""
"0xf2a79a37186f2bbb09827e0640ce2c3ea041bf12","0xf2a79a37186f2bbb09827e0640ce2c3ea041bf12","Ethereum","ethereum","","","6.801976336168894","","5","","5",""
"0x25a392b115519a208f6199114c71098639949f4d","0x25a392b115519a208f6199114c71098639949f4d","Ethereum","ethereum","","","6.80158008636721","","3","","1",""
"0xf82ad89fe6b7ffcdd2dbc9665dc5e9440aa68d52","0xf82ad89fe6b7ffcdd2dbc9665dc5e9440aa68d52","Ethereum","ethereum","","","6.8011254896215","372.0027738018055","10","150.000000","2","0.000000"
"0x9f0eb04d1fe85dbafa5c88af1a1cdb5badd6dc06","0x9f0eb04d1fe85dbafa5c88af1a1cdb5badd6dc06","Ethereum","ethereum","","","6.800623561130898","225.48425075813185","10","100.000000","1","0.000000"
"0x86486b28ad5d895dbcced7184f4fb032eea6c7cd","0x86486b28ad5d895dbcced7184f4fb032eea6c7cd","Ethereum","ethereum","","","6.799919590736493","2091.658087206953","8","700.000000","4","300.000000"
"0x0c8f2d666e21a53fa104e2cec46afde6fb23baa9","0x0c8f2d666e21a53fa104e2cec46afde6fb23baa9","Ethereum","ethereum","","","6.799853124110076","374.0221854890538","8","33.333333","5","0.000000"
"0x7858dfa6e74529cc9eb32e50bdd3d6de408324ab","0x7858dfa6e74529cc9eb32e50bdd3d6de408324ab","Ethereum","ethereum","","","6.79907851678376","510.9769309182279","7","133.333333","1","0.000000"
"0x5d589d38b63224536f3e585a6a20bf14ce7351e5","0x5d589d38b63224536f3e585a6a20bf14ce7351e5","Ethereum","ethereum","","","6.799031661063175","-73.43854555337361","2","-75.000000","2","0.000000"
"0xb0e5dff426ac274113ee063614e9e1d650fbfcb9","0xb0e5dff426ac274113ee063614e9e1d650fbfcb9","Ethereum","ethereum","","","6.7977065192028245","","7","","4",""
"0xc127d1b7174573b9cdba2a4e4f4c02a6f7492207","0xc127d1b7174573b9cdba2a4e4f4c02a6f7492207","Ethereum","ethereum","","","6.797242836001719","1395.9518185309257","8","300.000000","4","300.000000"
"0x673351b1b8ef614e87c214e6f187d2f4c3ae99a0","0x673351b1b8ef614e87c214e6f187d2f4c3ae99a0","Ethereum","ethereum","","","6.794541226281282","","5","","3",""
"0x3405ee225976fffe859f06d5e478680f3ea0052c","0x3405ee225976fffe859f06d5e478680f3ea0052c","Ethereum","ethereum","","","6.793493366486791","559.4033891955512","6","100.000000","3","0.000000"
"0x21fafbe8b22ba4f4bbe630a70f3e0324136f1393","0x21fafbe8b22ba4f4bbe630a70f3e0324136f1393","Ethereum","ethereum","","","6.7920851338792145","","2","","1",""
"0x52806f0680786d68f135e524d14909526fb27bd6","0x52806f0680786d68f135e524d14909526fb27bd6","Ethereum","ethereum","","","6.791798937501384","2031.4000536183466","5","400.000000","1","0.000000"
"0xbd27a64f3a9ae7dd42e322bfb4827a3755cac99a","0xbd27a64f3a9ae7dd42e322bfb4827a3755cac99a","Ethereum","ethereum","","","6.791665574270825","330.3339416058614","5","25.000000","3","50.000000"
"0xbbcdfc9dcb3d3fd6f3d1ad13d64b2570113c3165","0xbbcdfc9dcb3d3fd6f3d1ad13d64b2570113c3165","Ethereum","ethereum","","","6.789834965272065","64.7824509765489","12","9.090909","1","0.000000"
"0x4ba46a3d7b8a9ffbd20cd02fff1df66656a49b29","0x4ba46a3d7b8a9ffbd20cd02fff1df66656a49b29","Ethereum","ethereum","","","6.789514415703856","","6","","6",""
"0xc58dd815655db369cd63bf73e3aeb885592c2d44","0xc58dd815655db369cd63bf73e3aeb885592c2d44","Arbitrum","arbitrum","","","6.789359093419741","","89","","13",""
"0x00083ec6a1ac1737cb07efad0fb345589bcde053","0x00083ec6a1ac1737cb07efad0fb345589bcde053","Ethereum","ethereum","","","6.787422351878497","","3","","2",""
"0x28daa79459a40397f4cc20dfcdf853740ed84955","0x28daa79459a40397f4cc20dfcdf853740ed84955","Ethereum","ethereum","","","6.786414067408414","","5","","2",""
"0xfda3a1a2c228c6799df53b188f1f0d0c94681140","0xfda3a1a2c228c6799df53b188f1f0d0c94681140","Ethereum","ethereum","","","6.786379840328517","","4","","2",""
"0x48200179542ccae6e75e9fcfa46e0e253c059780","0x48200179542ccae6e75e9fcfa46e0e253c059780","Ethereum","ethereum","","","6.785970580091871","","4","","2",""
"0xb1faa2efdf884fefd696bc52b908dbe1c6bec29b","0xb1faa2efdf884fefd696bc52b908dbe1c6bec29b","Ethereum","ethereum","","","6.784153660787094","","12","","12",""
"0x5b63318ef5503983d098f4b08a737f8039249a68","0x5b63318ef5503983d098f4b08a737f8039249a68","Ethereum","ethereum","","","6.783926089402109","102.92386391295106","5","-37.500000","1","0.000000"
"0x6d5bd73f6aeb709c09c5611de3dc97dee4fdd19a","0x6d5bd73f6aeb709c09c5611de3dc97dee4fdd19a","Ethereum","ethereum","","","6.783523905577896","","5","","2",""
"0xccdc7afbec618dc5392c25b10b5a81c7b8b0800e","0xccdc7afbec618dc5392c25b10b5a81c7b8b0800e","Ethereum","ethereum","","","6.780945094052848","","5","","1",""
"0xf53b90605e3e48d5f015a4451118d93565dc23e1","0xf53b90605e3e48d5f015a4451118d93565dc23e1","Ethereum","ethereum","","","6.780901279220645","1058.7585081371176","5","400.000000","1","0.000000"
"0x158353a7601c7ba9bfdea6c77e571557267cd03b","0x158353a7601c7ba9bfdea6c77e571557267cd03b","Ethereum","ethereum","","","6.780432373968269","1121.4165354955571","9","350.000000","7","250.000000"
"0x75cd2b002035b6143be42cf29afd7a898224f958","0x75cd2b002035b6143be42cf29afd7a898224f958","Ethereum","ethereum","","","6.776784828654096","338.0555156779784","7","250.000000","1","0.000000"
"0x7d9e91a8a47eb553cbfd323e7633c0c213327124","0x7d9e91a8a47eb553cbfd323e7633c0c213327124","Ethereum","ethereum","","","6.776716406671206","","5","","1",""
"0x97e4bfca284231c0755f8b2f7ec8abbbc37d50f8","0x97e4bfca284231c0755f8b2f7ec8abbbc37d50f8","Ethereum","ethereum","","","6.776597632178733","","3","","2",""
"0x7aa3ecb1b5e95d8b37adae3d598a29148f488a26","0x7aa3ecb1b5e95d8b37adae3d598a29148f488a26","Ethereum","ethereum","","","6.775533778067826","","2","","1",""
"0x142833bc44dbabac1a127425ebabdbe65d706639","0x142833bc44dbabac1a127425ebabdbe65d706639","Ethereum","ethereum","","","6.774777428201314","218.11983762602858","7","16.666667","1","0.000000"
"0x5e2e70df020fec7edb640590c20de1c19ea5d9d4","0x5e2e70df020fec7edb640590c20de1c19ea5d9d4","Ethereum","ethereum","","","6.773053225863288","1106.6937604852374","14","600.000000","1","0.000000"
"0x578d91935ba114de895712f3c6335c22e7de0e47","0x578d91935ba114de895712f3c6335c22e7de0e47","Ethereum","ethereum","","","6.772994666181692","","7","","7",""
